Frame 823: I, Time: 32.92s
Frame 824: I, Time: 32.96s
Frame 825: I, Time: 33.00s
Frame 826: I, Time: 33.04s
Frame 827: P, Time: 33.08s
Frame 828: P, Time: 33.12s
Frame 829: P, Time: 33.16s
Frame 830: I, Time: 33.20s
Frame 831: I, Time: 33.24s
Frame 832: P, Time: 33.28s
Frame 833: I, Time: 33.32s
Frame 834: I, Time: 33.36s
Frame 835: I, Time: 33.40s
Frame 836: I, Time: 33.44s
Frame 837: I, Time: 33.48s
Frame 838: P, Time: 33.52s
Frame 839: P, Time: 33.56s
Frame 840: P, Time: 33.60s
Frame 841: P, Time: 33.64s
Frame 842: P, Time: 33.68s
Frame 843: P, Time: 33.72s
Frame 844: I, Time: 33.76s
Frame 845: I, Time: 33.80s
Frame 846: I, Time: 33.84s
Frame 847: P, Time: 33.88s
Frame 848: I, Time: 33.92s
Frame 849: I, Time: 33.96s
Frame 850: P, Time: 34.00s
Frame 851: P, Time: 34.04s
Frame 852: P, Time: 34.08s
Frame 853: I, Time: 34.12s
Frame 854: I, Time: 34.16s
Frame 855: I, Time: 34.20s
Frame 856: I, Time: 34.24s
Frame 857: I, Time: 34.28s
Frame 858: I, Time: 34.32s
Frame 859: I, Time: 34.36s
Frame 860: P, Time: 34.40s
Frame 861: P, Time: 34.44s
Frame 862: I, Time: 34.48s
Frame 863: I, Time: 34.52s
Frame 864: I, Time: 34.56s
Frame 865: I, Time: 34.60s
Frame 866: P, Time: 34.64s
Frame 867: P, Time: 34.68s
Frame 868: P, Time: 34.72s
Frame 869: P, Time: 34.76s
Frame 870: P, Time: 34.80s
Frame 871: P, Time: 34.84s
Frame 872: P, Time: 34.88s
Frame 873: P, Time: 34.92s
Frame 874: I, Time: 34.96s
Frame 875: I, Time: 35.00s
Frame 876: P, Time: 35.04s
Frame 877: P, Time: 35.08s
Frame 878: I, Time: 35.12s
Frame 879: P, Time: 35.16s
Frame 880: P, Time: 35.20s
Frame 881: P, Time: 35.24s
Frame 882: P, Time: 35.28s
Frame 883: P, Time: 35.32s
Frame 884: P, Time: 35.36s
Frame 885: P, Time: 35.40s
Frame 886: P, Time: 35.44s
Frame 887: P, Time: 35.48s
Frame 888: P, Time: 35.52s
Frame 889: I, Time: 35.56s
Frame 890: I, Time: 35.60s
Frame 891: I, Time: 35.64s
Frame 892: I, Time: 35.68s
Frame 893: I, Time: 35.72s
Frame 894: I, Time: 35.76s
Frame 895: I, Time: 35.80s
Frame 896: I, Time: 35.84s
Frame 897: P, Time: 35.88s
Frame 898: I, Time: 35.92s
Frame 899: P, Time: 35.96s
Frame 900: P, Time: 36.00s
Frame 901: P, Time: 36.04s
Frame 902: P, Time: 36.08s
Frame 903: P, Time: 36.12s
Frame 904: P, Time: 36.16s
Frame 905: P, Time: 36.20s
Frame 906: P, Time: 36.24s
Frame 907: P, Time: 36.28s
Frame 908: P, Time: 36.32s
Frame 909: P, Time: 36.36s
Frame 910: P, Time: 36.40s
Frame 911: P, Time: 36.44s
Frame 912: P, Time: 36.48s
Frame 913: I, Time: 36.52s
Frame 914: P, Time: 36.56s
Frame 915: P, Time: 36.60s
Frame 916: P, Time: 36.64s
Frame 917: P, Time: 36.68s
Frame 918: P, Time: 36.72s
Frame 919: P, Time: 36.76s
Frame 920: P, Time: 36.80s
Frame 921: P, Time: 36.84s
Frame 922: P, Time: 36.88s
Frame 923: P, Time: 36.92s
Frame 924: P, Time: 36.96s
Frame 925: I, Time: 37.00s
Frame 926: P, Time: 37.04s
Frame 927: P, Time: 37.08s
Frame 928: P, Time: 37.12s
Frame 929: P, Time: 37.16s
Frame 930: I, Time: 37.20s
Frame 931: I, Time: 37.24s
Frame 932: I, Time: 37.28s
Frame 933: P, Time: 37.32s
Frame 934: P, Time: 37.36s
Frame 935: P, Time: 37.40s
Frame 936: P, Time: 37.44s
Frame 937: P, Time: 37.48s
Frame 938: P, Time: 37.52s
Frame 939: P, Time: 37.56s
Frame 940: P, Time: 37.60s
Frame 941: P, Time: 37.64s
Frame 942: P, Time: 37.68s
Frame 943: P, Time: 37.72s
Frame 944: P, Time: 37.76s
Frame 945: P, Time: 37.80s
Frame 946: P, Time: 37.84s
Frame 947: P, Time: 37.88s
Frame 948: P, Time: 37.92s
Frame 949: P, Time: 37.96s
Frame 950: P, Time: 38.00s
Frame 951: P, Time: 38.04s
Frame 952: P, Time: 38.08s
Frame 953: P, Time: 38.12s
Frame 954: P, Time: 38.16s
Frame 955: P, Time: 38.20s
Frame 956: P, Time: 38.24s
Frame 957: P, Time: 38.28s
Frame 958: P, Time: 38.32s
Frame 959: P, Time: 38.36s
Frame 960: P, Time: 38.40s
Frame 961: P, Time: 38.44s
Frame 962: P, Time: 38.48s
Frame 963: P, Time: 38.52s
Frame 964: P, Time: 38.56s
Frame 965: P, Time: 38.60s
Frame 966: P, Time: 38.64s
Frame 967: P, Time: 38.68s
Frame 968: I, Time: 38.72s
Frame 969: P, Time: 38.76s
Frame 970: P, Time: 38.80s
Frame 971: P, Time: 38.84s
Frame 972: P, Time: 38.88s
Frame 973: P, Time: 38.92s
Frame 974: P, Time: 38.96s
Frame 975: P, Time: 39.00s
Frame 976: I, Time: 39.04s
Frame 977: I, Time: 39.08s
Frame 978: I, Time: 39.12s
Frame 979: I, Time: 39.16s
Frame 980: I, Time: 39.20s
Frame 981: I, Time: 39.24s
Frame 982: P, Time: 39.28s
Frame 983: I, Time: 39.32s
Frame 984: I, Time: 39.36s
Frame 985: I, Time: 39.40s
Frame 986: I, Time: 39.44s
Frame 987: I, Time: 39.48s
Frame 988: I, Time: 39.52s
Frame 989: I, Time: 39.56s
Frame 990: I, Time: 39.60s
Frame 991: I, Time: 39.64s
Frame 992: I, Time: 39.68s
Frame 993: I, Time: 39.72s
Frame 994: I, Time: 39.76s
Frame 995: I, Time: 39.80s
Frame 996: I, Time: 39.84s
Frame 997: P, Time: 39.88s
Frame 998: I, Time: 39.92s
Frame 999: I, Time: 39.96s
Frame 1000: I, Time: 40.00s
Frame 1001: I, Time: 40.04s
Frame 1002: I, Time: 40.08s
Frame 1003: I, Time: 40.12s
Frame 1004: I, Time: 40.16s
Frame 1005: I, Time: 40.20s
Frame 1006: I, Time: 40.24s
Frame 1007: I, Time: 40.28s
Frame 1008: I, Time: 40.32s
Frame 1009: I, Time: 40.36s
Frame 1010: I, Time: 40.40s
Frame 1011: I, Time: 40.44s
Frame 1012: I, Time: 40.48s
Frame 1013: I, Time: 40.52s
Frame 1014: I, Time: 40.56s
Frame 1015: I, Time: 40.60s
Frame 1016: I, Time: 40.64s
Frame 1017: I, Time: 40.68s
Frame 1018: I, Time: 40.72s
Frame 1019: I, Time: 40.76s
Frame 1020: I, Time: 40.80s
Frame 1021: I, Time: 40.84s
Frame 1022: P, Time: 40.88s
Frame 1023: I, Time: 40.92s
Frame 1024: I, Time: 40.96s
Frame 1025: I, Time: 41.00s
Frame 1026: I, Time: 41.04s
Frame 1027: I, Time: 41.08s
Frame 1028: I, Time: 41.12s
Frame 1029: I, Time: 41.16s
Frame 1030: I, Time: 41.20s
Frame 1031: I, Time: 41.24s
Frame 1032: I, Time: 41.28s
Frame 1033: I, Time: 41.32s
Frame 1034: I, Time: 41.36s
Frame 1035: I, Time: 41.40s
Frame 1036: I, Time: 41.44s
Frame 1037: I, Time: 41.48s
Frame 1038: I, Time: 41.52s
Frame 1039: I, Time: 41.56s
Frame 1040: I, Time: 41.60s
Frame 1041: I, Time: 41.64s
Frame 1042: I, Time: 41.68s
Frame 1043: P, Time: 41.72s
Frame 1044: P, Time: 41.76s
Frame 1045: P, Time: 41.80s
Frame 1046: I, Time: 41.84s
Frame 1047: P, Time: 41.88s
Frame 1048: P, Time: 41.92s
Frame 1049: P, Time: 41.96s
Frame 1050: P, Time: 42.00s
Frame 1051: P, Time: 42.04s
Frame 1052: P, Time: 42.08s
Frame 1053: P, Time: 42.12s
Frame 1054: P, Time: 42.16s
Frame 1055: I, Time: 42.20s
Frame 1056: I, Time: 42.24s
Frame 1057: I, Time: 42.28s
Frame 1058: I, Time: 42.32s
Frame 1059: P, Time: 42.36s
Frame 1060: P, Time: 42.40s
Frame 1061: I, Time: 42.44s
Frame 1062: I, Time: 42.48s
Frame 1063: I, Time: 42.52s
Frame 1064: I, Time: 42.56s
Frame 1065: P, Time: 42.60s
Frame 1066: P, Time: 42.64s
Frame 1067: P, Time: 42.68s
Frame 1068: P, Time: 42.72s
Frame 1069: P, Time: 42.76s
Frame 1070: P, Time: 42.80s
Frame 1071: P, Time: 42.84s
Frame 1072: P, Time: 42.88s
Frame 1073: P, Time: 42.92s
Frame 1074: I, Time: 42.96s
Frame 1075: I, Time: 43.00s
Frame 1076: P, Time: 43.04s
Frame 1077: P, Time: 43.08s
Frame 1078: P, Time: 43.12s
Frame 1079: P, Time: 43.16s
Frame 1080: P, Time: 43.20s
Frame 1081: P, Time: 43.24s
Frame 1082: P, Time: 43.28s
Frame 1083: P, Time: 43.32s
Frame 1084: P, Time: 43.36s
Frame 1085: P, Time: 43.40s
Frame 1086: P, Time: 43.44s
Frame 1087: P, Time: 43.48s
Frame 1088: I, Time: 43.52s
Frame 1089: P, Time: 43.56s
Frame 1090: P, Time: 43.60s
Frame 1091: P, Time: 43.64s
Frame 1092: P, Time: 43.68s
Frame 1093: P, Time: 43.72s
Frame 1094: P, Time: 43.76s
Frame 1095: P, Time: 43.80s
Frame 1096: P, Time: 43.84s
Frame 1097: P, Time: 43.88s
Frame 1098: I, Time: 43.92s
Frame 1099: P, Time: 43.96s
Frame 1100: P, Time: 44.00s
Frame 1101: I, Time: 44.04s
Frame 1102: I, Time: 44.08s
Frame 1103: I, Time: 44.12s
Frame 1104: I, Time: 44.16s
Frame 1105: I, Time: 44.20s
Frame 1106: I, Time: 44.24s
Frame 1107: I, Time: 44.28s
Frame 1108: I, Time: 44.32s
Frame 1109: I, Time: 44.36s
Frame 1110: P, Time: 44.40s
Frame 1111: P, Time: 44.44s
Frame 1112: P, Time: 44.48s
Frame 1113: P, Time: 44.52s
Frame 1114: P, Time: 44.56s
Frame 1115: P, Time: 44.60s
Frame 1116: P, Time: 44.64s
Frame 1117: P, Time: 44.68s
Frame 1118: P, Time: 44.72s
Frame 1119: P, Time: 44.76s
Frame 1120: P, Time: 44.80s
Frame 1121: P, Time: 44.84s
Frame 1122: P, Time: 44.88s
Frame 1123: P, Time: 44.92s
Frame 1124: P, Time: 44.96s
Frame 1125: P, Time: 45.00s
Frame 1126: P, Time: 45.04s
Frame 1127: P, Time: 45.08s
Frame 1128: P, Time: 45.12s
Frame 1129: P, Time: 45.16s
Frame 1130: P, Time: 45.20s
Frame 1131: P, Time: 45.24s
Frame 1132: P, Time: 45.28s
Frame 1133: P, Time: 45.32s
Frame 1134: P, Time: 45.36s
Frame 1135: P, Time: 45.40s
Frame 1136: P, Time: 45.44s
Frame 1137: P, Time: 45.48s
Frame 1138: P, Time: 45.52s
Frame 1139: P, Time: 45.56s
Frame 1140: P, Time: 45.60s
Frame 1141: P, Time: 45.64s
Frame 1142: P, Time: 45.68s
Frame 1143: P, Time: 45.72s
Frame 1144: P, Time: 45.76s
Frame 1145: I, Time: 45.80s
Frame 1146: I, Time: 45.84s
Frame 1147: P, Time: 45.88s
Frame 1148: P, Time: 45.92s
Frame 1149: P, Time: 45.96s
Frame 1150: P, Time: 46.00s
Frame 1151: P, Time: 46.04s
Frame 1152: P, Time: 46.08s
Frame 1153: P, Time: 46.12s
Frame 1154: P, Time: 46.16s
Frame 1155: I, Time: 46.20s
Frame 1156: I, Time: 46.24s
Frame 1157: I, Time: 46.28s
Frame 1158: I, Time: 46.32s
Frame 1159: I, Time: 46.36s
Frame 1160: I, Time: 46.40s
Frame 1161: I, Time: 46.44s
Frame 1162: I, Time: 46.48s
Frame 1163: I, Time: 46.52s
Frame 1164: I, Time: 46.56s
Frame 1165: I, Time: 46.60s
Frame 1166: I, Time: 46.64s
Frame 1167: I, Time: 46.68s
Frame 1168: I, Time: 46.72s
Frame 1169: P, Time: 46.76s
Frame 1170: P, Time: 46.80s
Frame 1171: P, Time: 46.84s
Frame 1172: P, Time: 46.88s
Frame 1173: P, Time: 46.92s
Frame 1174: I, Time: 46.96s
Frame 1175: I, Time: 47.00s
Frame 1176: I, Time: 47.04s
Frame 1177: P, Time: 47.08s
Frame 1178: P, Time: 47.12s
Frame 1179: P, Time: 47.16s
Frame 1180: P, Time: 47.20s
Frame 1181: P, Time: 47.24s
Frame 1182: P, Time: 47.28s
Frame 1183: P, Time: 47.32s
Frame 1184: P, Time: 47.36s
Frame 1185: P, Time: 47.40s
Frame 1186: P, Time: 47.44s
Frame 1187: P, Time: 47.48s
Frame 1188: P, Time: 47.52s
Frame 1189: P, Time: 47.56s
Frame 1190: P, Time: 47.60s
Frame 1191: P, Time: 47.64s
Frame 1192: P, Time: 47.68s
Frame 1193: P, Time: 47.72s
Frame 1194: P, Time: 47.76s
Frame 1195: P, Time: 47.80s
Frame 1196: P, Time: 47.84s
Frame 1197: P, Time: 47.88s
Frame 1198: P, Time: 47.92s
Frame 1199: P, Time: 47.96s
Frame 1200: P, Time: 48.00s
Frame 1201: P, Time: 48.04s
Frame 1202: P, Time: 48.08s
Frame 1203: P, Time: 48.12s
Frame 1204: P, Time: 48.16s
Frame 1205: I, Time: 48.20s
Frame 1206: P, Time: 48.24s
Frame 1207: P, Time: 48.28s
Frame 1208: P, Time: 48.32s
Frame 1209: P, Time: 48.36s
Frame 1210: P, Time: 48.40s
Frame 1211: P, Time: 48.44s
Frame 1212: P, Time: 48.48s
Frame 1213: P, Time: 48.52s
Frame 1214: P, Time: 48.56s
Frame 1215: P, Time: 48.60s
Frame 1216: P, Time: 48.64s
Frame 1217: P, Time: 48.68s
Frame 1218: P, Time: 48.72s
Frame 1219: P, Time: 48.76s
Frame 1220: P, Time: 48.80s
Frame 1221: P, Time: 48.84s
Frame 1222: P, Time: 48.88s
Frame 1223: P, Time: 48.92s
Frame 1224: P, Time: 48.96s
Frame 1225: P, Time: 49.00s
Frame 1226: P, Time: 49.04s
Frame 1227: P, Time: 49.08s
Frame 1228: P, Time: 49.12s
Frame 1229: P, Time: 49.16s
Frame 1230: P, Time: 49.20s
Frame 1231: P, Time: 49.24s
Frame 1232: P, Time: 49.28s
Frame 1233: P, Time: 49.32s
Frame 1234: P, Time: 49.36s
Frame 1235: P, Time: 49.40s
Frame 1236: P, Time: 49.44s
Frame 1237: P, Time: 49.48s
Frame 1238: P, Time: 49.52s
Frame 1239: P, Time: 49.56s
Frame 1240: P, Time: 49.60s
Frame 1241: P, Time: 49.64s
Frame 1242: I, Time: 49.68s
Frame 1243: P, Time: 49.72s
Frame 1244: P, Time: 49.76s
Frame 1245: P, Time: 49.80s
Frame 1246: P, Time: 49.84s
Frame 1247: P, Time: 49.88s
Frame 1248: P, Time: 49.92s
Frame 1249: P, Time: 49.96s
Frame 1250: P, Time: 50.00s
Frame 1251: P, Time: 50.04s
Frame 1252: P, Time: 50.08s
Frame 1253: P, Time: 50.12s
Frame 1254: P, Time: 50.16s
Frame 1255: P, Time: 50.20s
Frame 1256: P, Time: 50.24s
Frame 1257: P, Time: 50.28s
Frame 1258: P, Time: 50.32s
Frame 1259: P, Time: 50.36s
Frame 1260: P, Time: 50.40s
Frame 1261: P, Time: 50.44s
Frame 1262: P, Time: 50.48s
Frame 1263: P, Time: 50.52s
Frame 1264: P, Time: 50.56s
Frame 1265: P, Time: 50.60s
Frame 1266: P, Time: 50.64s
Frame 1267: P, Time: 50.68s
Frame 1268: P, Time: 50.72s
Frame 1269: P, Time: 50.76s
Frame 1270: P, Time: 50.80s
Frame 1271: P, Time: 50.84s
Frame 1272: P, Time: 50.88s
Frame 1273: P, Time: 50.92s
Frame 1274: P, Time: 50.96s
Frame 1275: P, Time: 51.00s
Frame 1276: P, Time: 51.04s
Frame 1277: P, Time: 51.08s
Frame 1278: P, Time: 51.12s
Frame 1279: P, Time: 51.16s
Frame 1280: P, Time: 51.20s
Frame 1281: P, Time: 51.24s
Frame 1282: P, Time: 51.28s
Frame 1283: P, Time: 51.32s
Frame 1284: P, Time: 51.36s
Frame 1285: P, Time: 51.40s
Frame 1286: P, Time: 51.44s
Frame 1287: P, Time: 51.48s
Frame 1288: P, Time: 51.52s
Frame 1289: P, Time: 51.56s
Frame 1290: P, Time: 51.60s
Frame 1291: P, Time: 51.64s
Frame 1292: P, Time: 51.68s
Frame 1293: P, Time: 51.72s
Frame 1294: P, Time: 51.76s
Frame 1295: P, Time: 51.80s
Frame 1296: P, Time: 51.84s
Frame 1297: P, Time: 51.88s
Frame 1298: P, Time: 51.92s
Frame 1299: P, Time: 51.96s
Frame 1300: P, Time: 52.00s
Frame 1301: I, Time: 52.04s
Frame 1302: P, Time: 52.08s
Frame 1303: I, Time: 52.12s
Frame 1304: P, Time: 52.16s
Frame 1305: P, Time: 52.20s
Frame 1306: P, Time: 52.24s
Frame 1307: I, Time: 52.28s
Frame 1308: P, Time: 52.32s
Frame 1309: I, Time: 52.36s
Frame 1310: P, Time: 52.40s
Frame 1311: P, Time: 52.44s
Frame 1312: P, Time: 52.48s
Frame 1313: P, Time: 52.52s
Frame 1314: P, Time: 52.56s
Frame 1315: P, Time: 52.60s
Frame 1316: P, Time: 52.64s
Frame 1317: P, Time: 52.68s
Frame 1318: P, Time: 52.72s
Frame 1319: P, Time: 52.76s
Frame 1320: P, Time: 52.80s
Frame 1321: P, Time: 52.84s
Frame 1322: P, Time: 52.88s
Frame 1323: P, Time: 52.92s
Frame 1324: P, Time: 52.96s
Frame 1325: P, Time: 53.00s
Frame 1326: P, Time: 53.04s
Frame 1327: P, Time: 53.08s
Frame 1328: I, Time: 53.12s
Frame 1329: I, Time: 53.16s
Frame 1330: P, Time: 53.20s
Frame 1331: P, Time: 53.24s
Frame 1332: P, Time: 53.28s
Frame 1333: P, Time: 53.32s
Frame 1334: P, Time: 53.36s
Frame 1335: P, Time: 53.40s
Frame 1336: P, Time: 53.44s
Frame 1337: P, Time: 53.48s
Frame 1338: P, Time: 53.52s
Frame 1339: P, Time: 53.56s
Frame 1340: P, Time: 53.60s
Frame 1341: P, Time: 53.64s
Frame 1342: P, Time: 53.68s
Frame 1343: P, Time: 53.72s
Frame 1344: P, Time: 53.76s
Frame 1345: P, Time: 53.80s
Frame 1346: P, Time: 53.84s
Frame 1347: P, Time: 53.88s
Frame 1348: P, Time: 53.92s
Frame 1349: P, Time: 53.96s
Frame 1350: P, Time: 54.00s
Frame 1351: P, Time: 54.04s
Frame 1352: P, Time: 54.08s
Frame 1353: P, Time: 54.12s
Frame 1354: P, Time: 54.16s
Frame 1355: P, Time: 54.20s
Frame 1356: P, Time: 54.24s
Frame 1357: P, Time: 54.28s
Frame 1358: P, Time: 54.32s
Frame 1359: P, Time: 54.36s
Frame 1360: P, Time: 54.40s
Frame 1361: P, Time: 54.44s
Frame 1362: P, Time: 54.48s
Frame 1363: P, Time: 54.52s
Frame 1364: P, Time: 54.56s
Frame 1365: P, Time: 54.60s
Frame 1366: P, Time: 54.64s
Frame 1367: P, Time: 54.68s
Frame 1368: P, Time: 54.72s
Frame 1369: P, Time: 54.76s
Frame 1370: P, Time: 54.80s
Frame 1371: P, Time: 54.84s
Frame 1372: P, Time: 54.88s
Frame 1373: P, Time: 54.92s
Frame 1374: P, Time: 54.96s
Frame 1375: P, Time: 55.00s
Frame 1376: P, Time: 55.04s
Frame 1377: P, Time: 55.08s
Frame 1378: P, Time: 55.12s
Frame 1379: P, Time: 55.16s
Frame 1380: P, Time: 55.20s
Frame 1381: P, Time: 55.24s
Frame 1382: P, Time: 55.28s
Frame 1383: P, Time: 55.32s
Frame 1384: P, Time: 55.36s
Frame 1385: P, Time: 55.40s
Frame 1386: P, Time: 55.44s
Frame 1387: P, Time: 55.48s
Frame 1388: P, Time: 55.52s
Frame 1389: P, Time: 55.56s
Frame 1390: P, Time: 55.60s
Frame 1391: P, Time: 55.64s
Frame 1392: P, Time: 55.68s
Frame 1393: P, Time: 55.72s
Frame 1394: P, Time: 55.76s
Frame 1395: P, Time: 55.80s
Frame 1396: P, Time: 55.84s
Frame 1397: P, Time: 55.88s
Frame 1398: P, Time: 55.92s
Frame 1399: P, Time: 55.96s
Frame 1400: P, Time: 56.00s
Frame 1401: P, Time: 56.04s
Frame 1402: P, Time: 56.08s
Frame 1403: P, Time: 56.12s
Frame 1404: P, Time: 56.16s
Frame 1405: P, Time: 56.20s
Frame 1406: P, Time: 56.24s
Frame 1407: P, Time: 56.28s
Frame 1408: P, Time: 56.32s
Frame 1409: P, Time: 56.36s
Frame 1410: P, Time: 56.40s
Frame 1411: I, Time: 56.44s
Frame 1412: P, Time: 56.48s
Frame 1413: P, Time: 56.52s
Frame 1414: P, Time: 56.56s
Frame 1415: P, Time: 56.60s
Frame 1416: P, Time: 56.64s
Frame 1417: P, Time: 56.68s
Frame 1418: P, Time: 56.72s
Frame 1419: P, Time: 56.76s
Frame 1420: P, Time: 56.80s
Frame 1421: P, Time: 56.84s
Frame 1422: P, Time: 56.88s
Frame 1423: P, Time: 56.92s
Frame 1424: P, Time: 56.96s
Frame 1425: P, Time: 57.00s
Frame 1426: P, Time: 57.04s
Frame 1427: P, Time: 57.08s
Frame 1428: P, Time: 57.12s
Frame 1429: P, Time: 57.16s
Frame 1430: P, Time: 57.20s
Frame 1431: P, Time: 57.24s
Frame 1432: P, Time: 57.28s
Frame 1433: P, Time: 57.32s
Frame 1434: P, Time: 57.36s
Frame 1435: P, Time: 57.40s
Frame 1436: P, Time: 57.44s
Frame 1437: P, Time: 57.48s
Frame 1438: P, Time: 57.52s
Frame 1439: P, Time: 57.56s
Frame 1440: P, Time: 57.60s
Frame 1441: P, Time: 57.64s
Frame 1442: P, Time: 57.68s
Frame 1443: P, Time: 57.72s
Frame 1444: P, Time: 57.76s
Frame 1445: P, Time: 57.80s
Frame 1446: P, Time: 57.84s
Frame 1447: P, Time: 57.88s
Frame 1448: P, Time: 57.92s
Frame 1449: P, Time: 57.96s
Frame 1450: P, Time: 58.00s
Frame 1451: P, Time: 58.04s
Frame 1452: P, Time: 58.08s
Frame 1453: P, Time: 58.12s
Frame 1454: P, Time: 58.16s
Frame 1455: P, Time: 58.20s
Frame 1456: P, Time: 58.24s
Frame 1457: P, Time: 58.28s
Frame 1458: P, Time: 58.32s
Frame 1459: P, Time: 58.36s
Frame 1460: P, Time: 58.40s
Frame 1461: P, Time: 58.44s
Frame 1462: I, Time: 58.48s
Frame 1463: P, Time: 58.52s
Frame 1464: P, Time: 58.56s
Frame 1465: P, Time: 58.60s
Frame 1466: P, Time: 58.64s
Frame 1467: P, Time: 58.68s
Frame 1468: P, Time: 58.72s
Frame 1469: P, Time: 58.76s
Frame 1470: P, Time: 58.80s
Frame 1471: P, Time: 58.84s
Frame 1472: P, Time: 58.88s
Frame 1473: P, Time: 58.92s
Frame 1474: P, Time: 58.96s
Frame 1475: P, Time: 59.00s
Frame 1476: P, Time: 59.04s
Frame 1477: P, Time: 59.08s
Frame 1478: P, Time: 59.12s
Frame 1479: P, Time: 59.16s
Frame 1480: P, Time: 59.20s
Frame 1481: P, Time: 59.24s
Frame 1482: P, Time: 59.28s
Frame 1483: P, Time: 59.32s
Frame 1484: P, Time: 59.36s
Frame 1485: P, Time: 59.40s
Frame 1486: P, Time: 59.44s
Frame 1487: P, Time: 59.48s
Frame 1488: P, Time: 59.52s
Frame 1489: P, Time: 59.56s
Frame 1490: P, Time: 59.60s
Frame 1491: P, Time: 59.64s
Frame 1492: P, Time: 59.68s
Frame 1493: P, Time: 59.72s
Frame 1494: P, Time: 59.76s
Frame 1495: P, Time: 59.80s
Frame 1496: P, Time: 59.84s
Frame 1497: P, Time: 59.88s
Frame 1498: P, Time: 59.92s
Frame 1499: P, Time: 59.96s
Frame 1500: P, Time: 60.00s
Frame 1501: P, Time: 60.04s
Frame 1502: P, Time: 60.08s
Frame 1503: P, Time: 60.12s
Frame 1504: P, Time: 60.16s
Frame 1505: P, Time: 60.20s
Frame 1506: P, Time: 60.24s
Frame 1507: P, Time: 60.28s
Frame 1508: P, Time: 60.32s
Frame 1509: P, Time: 60.36s
Frame 1510: P, Time: 60.40s
Frame 1511: P, Time: 60.44s
Frame 1512: I, Time: 60.48s
Frame 1513: P, Time: 60.52s
Frame 1514: P, Time: 60.56s
Frame 1515: P, Time: 60.60s
Frame 1516: P, Time: 60.64s
Frame 1517: P, Time: 60.68s
Frame 1518: P, Time: 60.72s
Frame 1519: P, Time: 60.76s
Frame 1520: P, Time: 60.80s
Frame 1521: P, Time: 60.84s
Frame 1522: P, Time: 60.88s
Frame 1523: P, Time: 60.92s
Frame 1524: P, Time: 60.96s
Frame 1525: P, Time: 61.00s
Frame 1526: P, Time: 61.04s
Frame 1527: P, Time: 61.08s
Frame 1528: P, Time: 61.12s
Frame 1529: P, Time: 61.16s
Frame 1530: P, Time: 61.20s
Frame 1531: P, Time: 61.24s
Frame 1532: P, Time: 61.28s
Frame 1533: P, Time: 61.32s
Frame 1534: P, Time: 61.36s
Frame 1535: P, Time: 61.40s
Frame 1536: P, Time: 61.44s
Frame 1537: I, Time: 61.48s
Frame 1538: I, Time: 61.52s
Frame 1539: I, Time: 61.56s
Frame 1540: I, Time: 61.60s
Frame 1541: I, Time: 61.64s
Frame 1542: I, Time: 61.68s
Frame 1543: I, Time: 61.72s
Frame 1544: I, Time: 61.76s
Frame 1545: I, Time: 61.80s
Frame 1546: I, Time: 61.84s
Frame 1547: P, Time: 61.88s
Frame 1548: I, Time: 61.92s
Frame 1549: I, Time: 61.96s
Frame 1550: I, Time: 62.00s
Frame 1551: I, Time: 62.04s
Frame 1552: I, Time: 62.08s
Frame 1553: I, Time: 62.12s
Frame 1554: I, Time: 62.16s
Frame 1555: I, Time: 62.20s
Frame 1556: I, Time: 62.24s
Frame 1557: I, Time: 62.28s
Frame 1558: I, Time: 62.32s
Frame 1559: P, Time: 62.36s
Frame 1560: P, Time: 62.40s
Frame 1561: P, Time: 62.44s
Frame 1562: P, Time: 62.48s
Frame 1563: P, Time: 62.52s
Frame 1564: P, Time: 62.56s
Frame 1565: P, Time: 62.60s
Frame 1566: P, Time: 62.64s
Frame 1567: P, Time: 62.68s
Frame 1568: P, Time: 62.72s
Frame 1569: P, Time: 62.76s
Frame 1570: P, Time: 62.80s
Frame 1571: P, Time: 62.84s
Frame 1572: P, Time: 62.88s
Frame 1573: P, Time: 62.92s
Frame 1574: P, Time: 62.96s
Frame 1575: P, Time: 63.00s
Frame 1576: P, Time: 63.04s
Frame 1577: P, Time: 63.08s
Frame 1578: P, Time: 63.12s
Frame 1579: P, Time: 63.16s
Frame 1580: P, Time: 63.20s
Frame 1581: P, Time: 63.24s
Frame 1582: P, Time: 63.28s
Frame 1583: P, Time: 63.32s
Frame 1584: I, Time: 63.36s
Frame 1585: P, Time: 63.40s
Frame 1586: P, Time: 63.44s
Frame 1587: P, Time: 63.48s
Frame 1588: P, Time: 63.52s
Frame 1589: I, Time: 63.56s
Frame 1590: P, Time: 63.60s
Frame 1591: P, Time: 63.64s
Frame 1592: P, Time: 63.68s
Frame 1593: P, Time: 63.72s
Frame 1594: P, Time: 63.76s
Frame 1595: P, Time: 63.80s
Frame 1596: I, Time: 63.84s
Frame 1597: P, Time: 63.88s
Frame 1598: I, Time: 63.92s
Frame 1599: P, Time: 63.96s
Frame 1600: I, Time: 64.00s
Frame 1601: P, Time: 64.04s
Frame 1602: P, Time: 64.08s
Frame 1603: P, Time: 64.12s
Frame 1604: P, Time: 64.16s
Frame 1605: P, Time: 64.20s
Frame 1606: P, Time: 64.24s
Frame 1607: P, Time: 64.28s
Frame 1608: P, Time: 64.32s
Frame 1609: P, Time: 64.36s
